Lemma;Descriptor;OlfN;TotalN;logFreq;Tokens;Categorization;Domain;OAI;OSI;Termhood;OAIquantile;THquantile;Concreteness;Imageability;Auditory;Gustatory;Haptic;Interoceptive;Olfactory;Visual;DominantModality;Arousal;Dominance;Valence
INTENSE;intensive;71;12126;4.262679877;['intensive_JJ', 'intensive_NN'];Strong;Evaluative;-7.416068988;14.2663659;-51.55216885;0.387921654;0.238574538;2.33;;2.117647059;0.764705882;1.058823529;2.294117647;0.705882353;2.117647059;Interoceptive;4.38;5.9;4.25
INTERESTING;interest;269;200155;5.59471138;['interest_NN'];Effect;Evaluative;-9.539295768;12.34465066;-601.3060568;0.167301415;0.021762786;1.8;349.26;2.157894737;1.105263158;1.315789474;2.210526316;1.105263158;2.736842105;Visual;4.36;6.31;6.66
INTERESTING;interested;215;74988;5.370638028;['interested_JJ'];Effect;Evaluative;-8.446179276;12.66792017;-311.2251468;0.273667029;0.04515778;2.19;;2.166666667;1.333333333;1.722222222;3.055555556;1.611111111;3.111111111;Visual;4.45;6.83;6.83
INTERESTING;interesting;3303;111789;8.102586425;['interesting_JJ', 'interesting_NN'];Effect;Evaluative;-5.080857455;8.726551767;2876.862459;0.618199129;0.975652884;1.6;351.4;3.055555556;2;2.166666667;3.222222222;1.833333333;3.277777778;Visual;5.1;6.83;6.78
INTERESTING;intresting;12;13;2.48490665;['intresting_JJ'];Effect;Evaluative;-0.115477217;16.83115052;60.38552408;0.882616975;0.720756257;;;;;;;;;;;;
INTOXICATING;intoxicating;145;156;4.976733742;['intoxicating_JJ', 'intoxicating_NN'];Effect;Evaluative;-0.105493129;13.23620393;635.0653079;0.883297062;0.928998912;2.5;;1.315789474;2.315789474;1.578947368;4;2.210526316;2.526315789;Interoceptive;5.81;2.82;5.58
INTRIGUING;intrigue;28;2426;3.33220451;['intrigue_NN', 'intrigue_JJ'];Effect;Evaluative;-6.437008913;15.6087581;-2.05500455;0.493743199;0.49945593;2;594;2.15;0.1;0.4;1.8;0.2;1.8;Auditory;5.18;6.21;6.05
INTRIGUING;intriguing;610;7310;6.413458957;['intriguing_JJ', 'intriguing_NN'];Effect;Evaluative;-3.582990258;11.16344759;1161.130938;0.729053319;0.952393906;1.59;;3;1;1.111111111;2;1.055555556;2.722222222;Auditory;5.44;5.53;6.53
JAMMY;jammy;107;80;4.672828834;['jammy_NN', 'jammy_JJ'];Category;Abstract;0.419538892;13.67464604;491.8301459;0.896218716;0.915397171;;;;;;;;;;;;
JASMINE;jasmin;229;292;5.433722004;['jasmin_NN', 'jasmin_JJ'];Source;Source;-0.350620771;12.57690923;958.7106673;0.876088139;0.944504897;;;;;;;;;;;;
JASMINE;jasmine;3717;4161;8.22067217;['jasmine_NN', 'jasmine_JJ'];Source;Source;-0.1627916;8.556190049;15919.01545;0.880576714;0.99578346;4.55;;0.111111111;1.722222222;1.5;0.333333333;3.388888889;3.222222222;Olfactory;3.7;5.75;6.74
JASMINE;jasmine__#__flower;16;24;2.772588722;['jasmine__#__flower_COLL'];Source;Source;-0.584962501;16.41611302;59.47439208;0.867247008;0.718579978;;;;;;;;;;;;
JUICY;juice;487;28309;6.188264123;['juice_NN'];Category;Abstract;-5.861195205;11.48833506;160.3523958;0.549510337;0.832562568;4.89;;0.25;4.75;0.85;0.6;2.05;3.7;Gustatory;4.6;5.74;6.9
JUICY;juiciness;19;69;2.944438979;['juiciness_NN'];Category;Abstract;-1.860596943;16.16818551;52.76165734;0.815968444;0.702121872;3.44;;1;4.142857143;2.357142857;0.714285714;0.928571429;2.642857143;Gustatory;;;
JUICY;juicy;752;4175;6.622736324;['juicy_JJ', 'juicy_NN'];Category;Abstract;-2.472971631;10.86152417;2020.08748;0.789309032;0.968171926;3.96;;1.473684211;4.210526316;2.894736842;1.578947368;1.947368421;3.421052632;Gustatory;4.7;5.48;7.05
JUNIPER;juniper;474;1770;6.161207322;['juniper_NN'];Source;Source;-1.900790396;11.52736977;1451.761988;0.814472252;0.95851469;4.41;;0.333333333;0.416666667;1.333333333;0;2.083333333;2.833333333;Visual;3.27;5.3;6.33
JUNIPER;juniper__#__berry;183;116;5.209486153;['juniper__#__berry_COLL'];Source;Source;0.657718843;12.90041318;581.061457;0.900979325;0.924646355;;;;;;;;;;;;
LABDANUM;labdanum;544;5;6.298949247;['labdanum_NN'];Source;Source;6.765534746;11.32865018;4959.211946;0.997143634;0.986398259;;;;;;;;;;;;
LASTING;lasting;567;3038;6.340359304;['lasting_JJ', 'lasting_NN'];Abstract;Abstract;-2.42170123;11.2689081;1533.804962;0.791621328;0.960554951;2.3;;1.611111111;0.277777778;0.833333333;1.277777778;0.611111111;1.833333333;Visual;3.33;6.33;6.67
LASTING;longlasting;68;12;4.219507705;['longlasting_JJ', 'longlasting_NN'];Abstract;Abstract;2.502500341;14.32865018;428.9526838;0.935663765;0.90968444;;;;;;;;;;;;
LAVENDER;lavander;29;5;3.36729583;['lavander_NN', 'lavander_JJ'];Source;Source;2.5360529;15.55813203;190.6857227;0.936479869;0.850380849;;;;;;;;;;;;
LAVENDER;lavend;208;2;5.33753808;['lavend_JJ'];Source;Source;6.700439718;12.7156733;1897.913919;0.996735582;0.965451578;;;;;;;;;;;;
LAVENDER;lavendar;50;29;3.912023005;['lavendar_NN'];Source;Source;0.785875195;14.77225683;237.0250369;0.902339499;0.869287269;;;;;;;;;;;;
LAVENDER;lavender;3597;3961;8.187855444;['lavender_NN', 'lavender_JJ'];Source;Source;-0.139070542;8.603534578;15464.53617;0.881392818;0.995647443;4.52;374;0.105263158;1.052631579;1.526315789;0.421052632;4.315789474;3.947368421;Olfactory;3.81;6.03;6.9
LEAFY;leaf;245;14023;5.501258211;['leaf_NN'];Source;Source;-5.838869465;12.47947508;85.48633456;0.551414581;0.765097933;5;631.4;1.421052632;0.684210526;4;0;1;4.578947368;Visual;3.05;5.54;6.16
LEAFY;leafs;24;599;3.17805383;['leafs_NN'];Category;Abstract;-4.641449692;15.83115052;30.57825316;0.654515778;0.644858542;;;;;;;;;;;;
LEAFY;leafy;347;2133;5.84932478;['leafy_JJ', 'leafy_NN'];Category;Abstract;-2.619876398;11.97732117;889.1803988;0.783188248;0.941920566;3.89;;0.941176471;1.058823529;2.235294118;0.705882353;0.764705882;3.823529412;Visual;3.57;5.88;5.95
LEATHER;leather;8523;20967;9.050523671;['leather_NN', 'leather_JJ'];Source;Source;-1.298687215;7.358967405;29764.81627;0.842355822;0.997959739;4.82;591.2;0.75;0.1;4;0.15;3.2;4.65;Visual;3.57;5.32;5.84
LEATHER;leatheriness;11;1;2.397895273;['leatheriness_NN'];Source;Source;3.459431619;16.9566814;61.1207073;0.95062568;0.722252448;;;;;;;;;;;;
LEATHER;leathery;1551;785;7.346655163;['leathery_NN', 'leathery_JJ'];Source;Source;0.982434127;9.817130051;7860.037837;0.905603917;0.990614799;3.4;;0.611111111;0.333333333;3.833333333;0.111111111;1.555555556;3.444444444;Haptic;;;
LEMON;lemon;3294;22124;8.099857911;['lemon_NN', 'lemon_JJ'];Source;Source;-2.747699787;8.730488182;8192.912549;0.776523395;0.990750816;5;665.5;0.2;4.45;2.65;0.75;2.95;3.85;Gustatory;4.52;5.43;6.37
LEMON;lemony;724;721;6.584791392;['lemony_JJ', 'lemony_NN'];Source;Source;0.005990438;10.91626713;3192.546292;0.886153428;0.97796518;2.93;;0.15;4.3;0.55;0.85;3.2;1.7;Gustatory;;;
LICORICE;licorice;714;885;6.570882962;['licorice_NN', 'licorice_JJ'];Source;Source;-0.309753381;10.93633276;2975.155898;0.877992383;0.976605005;4.97;;0.235294118;4.411764706;1.823529412;0.588235294;2.470588235;2.882352941;Gustatory;4.14;5.52;4.58
LICORICE;liquorice;134;63;4.8978398;['liquorice_NN'];Source;Source;1.088809267;13.35002383;679.5359342;0.907916213;0.930767138;;;;;;;;;;;;
LICORICE;liquorish;11;4;2.397895273;['liquorish_NN', 'liquorish_JJ'];Source;Source;1.459431619;16.9566814;48.64405805;0.914853101;0.69382481;;;;;;;;;;;;
LIGHT;light;6145;261559;8.723394022;['light_JJ', 'light_NN'];Abstract;Abstract;-5.411579592;7.830915726;3948.053921;0.589363439;0.982861806;4.21;469.975;0.2;0.05;0.6;0.4;0.05;4.6;Visual;3.52;5.89;6.55
LIGHT;lightness;76;1035;4.33073334;['lightness_NN'];Abstract;Abstract;-3.767487539;14.16818551;138.9859429;0.715995647;0.818960827;2.6;;1.470588235;1.117647059;3.176470588;1.941176471;0.647058824;2.705882353;Haptic;4.5;5.88;6.37
LIKEABLE;likable;110;1680;4.700480366;['likable_JJ'];Positive;Evaluative;-3.932885804;13.63475331;180.0603779;0.702937976;0.844260065;1.93;;2.352941176;1.588235294;1.176470588;2.294117647;1.294117647;2.823529412;Visual;4.23;7.35;6.83
LIKEABLE;like;3062;45993;8.026823576;['like_JJ', 'like_NN'];Positive;Evaluative;-3.908868116;8.835854454;5152.652953;0.705386289;0.987078346;1.89;291.56;1.666666667;1.285714286;1.476190476;3.142857143;1.476190476;1.857142857;Interoceptive;4.4;6.28;7.44
LIKEABLE;likeable;111;774;4.709530201;['likeable_JJ'];Positive;Evaluative;-2.80177389;13.62169716;267.1865503;0.773258977;0.8781284;;;;;;;;;;;;
LILAC;lilac;408;1460;6.011267174;['lilac_NN', 'lilac_JJ'];Source;Source;-1.839327312;11.74368768;1278.531654;0.817192601;0.954978237;4.69;484.7;0.375;0.25;1.875;0.3125;3.4375;4.25;Visual;3.64;6.24;6.95
LILY;lilly;47;4479;3.850147602;['lilly_NN', 'lilly_JJ'];Source;Source;-6.574372099;14.86152417;-7.367087558;0.479325354;0.466267682;4.77;;0.4;0.133333333;1.666666667;0.466666667;2.6;3.866666667;Visual;;;
LILY;lily;1037;13576;6.944087208;['lily_NN', 'lily_JJ'];Source;Source;-3.710570671;10.39791284;1892.354419;0.720484222;0.96531556;4.69;;0.055555556;0.222222222;2.833333333;0.166666667;3.055555556;4.277777778;Visual;2.64;5.39;7.05
LIME;lime;1295;8368;7.166265974;['lime_NN'];Source;Source;-2.691930754;10.07737664;3267.915549;0.779243743;0.978917301;4.96;653.9;0.157894737;3.842105263;1.789473684;0.105263158;2.631578947;3.894736842;Visual;3.83;6.23;6.1
LIME;limey;24;176;3.17805383;['limey_NN', 'limey_JJ'];Source;Source;-2.874469118;15.83115052;62.42247084;0.769586507;0.728645267;;;;;;;;;;3.55;5.37;4.86
LINEAR;linear;1820;10808;7.50659178;['linear_JJ', 'linear_NN'];Abstract;Abstract;-2.570089224;9.586390287;4758.780366;0.785636561;0.985854189;3.45;397.1;0.4;0;0.65;0.05;0;3.95;Visual;3.2;6;5.05
LINEAR;linearity;19;358;2.944438979;['linearity_NN'];Abstract;Abstract;-4.235888264;16.16818551;24.77240715;0.683215452;0.62554407;;;;;;;;;;;;
LIPSTICK;lipstick;408;5578;6.011267174;['lipstick_NN'];Source;Source;-3.773106877;11.74368768;728.9701739;0.715451578;0.934439608;4.9;670.4;0.1;0.7;2.9;0.3;0.8;4.3;Visual;4;5.58;6.35
LIPSTICK;lipsticky;21;5;3.044522438;['lipsticky_JJ', 'lipsticky_NN'];Source;Source;2.070389328;16.0237956;134.0527159;0.927910773;0.814472252;;;;;;;;;;;;
LOTION;lotion;222;2986;5.402677382;['lotion_NN'];Source;Source;-3.749582584;12.62169716;394.7420029;0.717491839;0.9054679;4.79;;0.210526316;0.368421053;4.263157895;0.315789474;3.315789474;3.263157895;Haptic;3.55;5.75;5.52
LOUD;loud;854;25986;6.749931194;['loud_JJ', 'loud_NN'];Abstract;Abstract;-4.927354698;10.67802076;833.1813742;0.630984766;0.938656148;3.73;320.45;4.68;0;0.08;0.96;0;0.96;Auditory;;;
LOUD;loudness;11;378;2.397895273;['loudness_NN'];Abstract;Abstract;-5.102810806;16.9566814;7.706659544;0.616702938;0.554134929;3.07;;5;0;0.125;1.1875;0.1875;0.5;Auditory;;;
LOVELY;loveliness;14;428;2.63905733;['loveliness_NN'];Positive;Evaluative;-4.934112064;16.6087581;11.67874274;0.630712731;0.577257889;2.07;;1.666666667;0.833333333;1.277777778;2.222222222;1.111111111;3.611111111;Visual;5.65;5.24;7.5
LOVELY;lovely;3816;28101;8.246958033;['lovely_JJ', 'lovely_NN'];Positive;Evaluative;-2.880488395;8.518267566;9150.570126;0.769042437;0.991702938;2.29;343;2;1.285714286;1.095238095;2.428571429;1.285714286;3.047619048;Visual;3.95;6.38;7.55
LUSCIOUS;luscious;234;1236;5.455321115;['luscious_JJ', 'luscious_NN'];Effect;Evaluative;-2.401098308;12.5457483;633.123338;0.792573449;0.928862894;1.93;439.4;1.333333333;2.666666667;2.166666667;2.5;1.916666667;3.833333333;Visual;5.75;5.59;6.91
LUSH;lush;464;4802;6.139884552;['lush_JJ', 'lush_NN'];Abstract;Abstract;-3.371438693;11.55813203;958.2783006;0.742247008;0.944368879;2.8;317.7;1.5;0.875;1.4375;0.5;1.375;3.5;Visual;4.24;5.79;6.48
LUSH;lushness;15;116;2.708050201;['lushness_NN'];Abstract;Abstract;-2.9510904;16.50922243;30.52080769;0.765097933;0.644586507;2.24;;0.666666667;0.533333333;2.866666667;0.8;0.8;2.733333333;Haptic;;;
LUXURIOUS;luxuriant;19;316;2.944438979;['luxuriant_JJ'];Positive;Evaluative;-4.055853235;16.16818551;26.89385029;0.695184984;0.634385201;1.71;;1.909090909;1.818181818;3.454545455;2.727272727;1.909090909;3.818181818;Visual;;;
LUXURIOUS;luxurious;467;3223;6.146329258;['luxurious_JJ'];Positive;Evaluative;-2.786909733;11.54883428;1144.623449;0.774347116;0.951305767;2.93;;1.529411765;1.588235294;3.176470588;1.588235294;1.294117647;4;Visual;4.73;6.62;7.58
LUXURIOUS;luxury;250;16816;5.521460918;['luxury_NN', 'luxury_JJ'];Positive;Evaluative;-6.071762669;12.45032874;45.7979746;0.528699674;0.686751904;2.59;506.3;0.8125;0.6875;1.625;0.8125;0.5625;3.5;Visual;4.71;5.86;7.25
LYCHEE;lychee;134;166;4.8978398;['lychee_NN'];Source;Source;-0.308950241;13.35002383;551.64733;0.8781284;0.922062024;;;;;;;;;;;;
MAGNOLIA;magnolia;335;2140;5.814130532;['magnolia_NN', 'magnolia_JJ'];Source;Source;-2.675377796;12.02809574;845.4416625;0.780059848;0.939200218;4.71;568;1;0.625;2.9375;0.6875;3.5;3.5625;Visual;4.19;5.32;6.8
MAINSTREAM;mainstream;606;21032;6.406879986;['mainstream_NN', 'mainstream_JJ'];Abstract;Abstract;-5.117124443;11.17293904;511.2099246;0.615614799;0.917573449;1.81;;2.833333333;0;0.111111111;0.333333333;0;3.333333333;Visual;3.38;5.48;4.55
MANDARIN;mandarin;1013;2170;6.920671504;['mandarin_NN'];Source;Source;-1.099060869;10.43169456;3685.955738;0.849836779;0.980957563;3.67;;2.65625;1.21875;0.5625;0;0.9375;2.625;Auditory;3.91;5.56;6.15
MANDARIN;mandarine;128;3;4.852030264;['mandarine_NN', 'mandarine_JJ'];Source;Source;5.415037499;13.41611302;1059.072612;0.991294886;0.948313384;;;;;;;;;;;;
MANGO;mango;264;3888;5.575949103;['mango_NN'];Source;Source;-3.880418384;12.3717189;453.1558352;0.707426551;0.912540805;5;;0;4.666666667;2.333333333;0.80952381;2.952380952;3.952380952;Gustatory;3.05;5.76;6.57
MANLY;manliness;13;432;2.564949357;['manliness_NN'];Abstract;Abstract;-5.054447784;16.7156733;13.34727295;0.620647443;0.583786725;2.15;;1.947368421;0.052631579;0.631578947;1.789473684;0.631578947;3.684210526;Visual;;;
MANLY;manly;606;1926;6.406879986;['manly_JJ', 'manly_NN'];Abstract;Abstract;-1.668218004;11.17293904;1955.132188;0.826985854;0.966675734;2.03;;2.55;0.1;1.3;2.2;1.4;3.45;Visual;5.63;6.48;6.09
MARINE;marin;17;3817;2.833213344;['marin_NN'];Abstract;Abstract;-7.81076063;16.32865018;-19.39353334;0.343852013;0.395538629;;;;;;;;;;;;
MARINE;marine;1196;30173;7.086737935;['marine_JJ', 'marine_NN'];Abstract;Abstract;-4.656968851;10.19211135;1396.064859;0.652611534;0.956882481;4.25;;1.789473684;0.105263158;0.473684211;0.578947368;0.736842105;3.578947368;Visual;3.44;5.14;5.95
MASCULINE;masculin;67;17;4.204692619;['masculin_NN', 'masculin_JJ'];Abstract;Abstract;1.978626349;14.35002383;374.7102907;0.925870511;0.90179543;;;;;;;;;;;;
MASCULINE;masculine;5624;5207;8.634798433;['masculine_JJ', 'masculine_NN'];Abstract;Abstract;0.111144188;7.958732143;25150.09744;0.888465724;0.997279652;2.21;;2;0.222222222;0.388888889;1.5;0.388888889;3.222222222;Visual;5.19;5.48;5.79
MASCULINE;masculinity;153;3301;5.030437921;['masculinity_NN'];Abstract;Abstract;-4.431299581;13.15872518;204.8715007;0.670293798;0.856365615;2.67;;1.052631579;0.421052632;1.473684211;1.315789474;1.157894737;4;Visual;4.7;5.91;5.75
MASTERPIECE;masterpiece;286;5794;5.655991811;['masterpiece_NN'];Positive;Evaluative;-4.340472632;12.25624168;393.2570891;0.676550598;0.905059848;3.11;;2.647058824;0.823529412;1.705882353;1.235294118;0.470588235;4.764705882;Visual;4.7;6;7.14
MATURE;mature;835;11444;6.727431725;['mature_JJ', 'mature_NN'];Abstract;Abstract;-3.776671395;10.71048063;1478.995914;0.715179543;0.95905876;1.86;526;2.421052632;0.473684211;0.684210526;1.263157895;0.421052632;3.263157895;Visual;3.48;7.05;5.95
MATURE;matured;15;48;2.708050201;['matured_JJ'];Abstract;Abstract;-1.678071905;16.50922243;41.99186703;0.82616975;0.676550598;;;;;;;;;;;;
MATURE;maturity;29;6598;3.36729583;['maturity_NN'];Abstract;Abstract;-7.829832067;15.55813203;-32.05187942;0.342355822;0.320729053;1.81;;1.941176471;0.058823529;0.235294118;1.058823529;0.176470588;2.411764706;Visual;3.55;6.78;6.53
MEDICINAL;medical;25;108410;3.218875825;['medical_JJ'];Abstract;Abstract;-12.08228213;15.77225683;-107.5006448;0.020130577;0.129352557;3.07;;2.7;0.6;1.75;1.65;1.1;3.45;Visual;4.05;4.22;5.22
MEDICINAL;medicinal;996;2293;6.903747258;['medicinal_JJ', 'medicinal_NN'];Abstract;Abstract;-1.203018708;10.45611109;3552.306552;0.846572361;0.98054951;2.1;;0.444444444;2.111111111;0.611111111;0.833333333;1.388888889;2.611111111;Visual;5.87;5.16;5.45
MEDICINAL;medicine;85;54401;4.442651256;['medicine_NN'];Abstract;Abstract;-9.321954615;14.00672209;-179.9327154;0.186343852;0.082426551;4.79;576.5;0.65;3.9;2.65;2.95;2.15;3.7;Gustatory;4;5.35;5.9
MEDIOCRE;mediocre;279;3774;5.631211782;['mediocre_JJ', 'mediocre_NN'];Negative;Evaluative;-3.757757396;12.29199171;495.4464889;0.716675734;0.916077258;1.62;;1.375;1.125;0.9375;1.3125;0.375;2.375;Visual;3;4.16;4.43
MEDIOCRE;mediocrity;11;1493;2.397895273;['mediocrity_NN'];Negative;Evaluative;-7.084566831;16.9566814;-4.656177874;0.423422198;0.483405876;1.33;;2.470588235;1.352941176;0.882352941;1.352941176;0.823529412;3.764705882;Visual;3.55;3.67;3.71
MELLOW;mellow;463;1926;6.137727054;['mellow_JJ', 'mellow_NN'];Abstract;Abstract;-2.056523605;11.56124464;1368.16543;0.808623504;0.956474429;1.96;;1.5625;0.75;1.125;2.8125;0.5;1.3125;Interoceptive;2.81;7;6.68
MELON;melon;653;2813;6.481577129;['melon_NN'];Source;Source;-2.106954656;11.06517384;1921.02641;0.806447225;0.96585963;4.78;669;0.555555556;4.444444444;2.833333333;0.222222222;3;3.888888889;Gustatory;3.68;5.79;6.32
MELON;melonal;12;1;2.48490665;['melonal_JJ'];Source;Source;3.584962501;16.83115052;96.29481508;0.956338411;0.778971708;;;;;;;;;;;;
MELON;melony;35;3;3.555348061;['melony_JJ'];Source;Source;3.544320516;15.28683;226.0509966;0.956066376;0.864254625;;;;;;;;;;;;
MENTHOL;menthol;229;375;5.433722004;['menthol_NN', 'menthol_JJ'];Source;Source;-0.711542997;12.57690923;900.9208836;0.863302503;0.942464635;3.85;;0;3.352941176;0.882352941;1.294117647;3;1.176470588;Gustatory;2.9;5.45;4.9
METALLIC;metal;197;46827;5.283203729;['metal_NN'];Category;Abstract;-7.893001174;12.7940612;-214.4656994;0.334738847;0.067056583;4.87;590.3;1.473684211;0.473684211;3.631578947;0.315789474;0.842105263;4.421052632;Visual;3.48;6.54;5.05
METALLIC;metalic;36;12;3.583518938;['metalic_NN', 'metalic_JJ'];Category;Abstract;1.584962501;15.24618802;208.6924552;0.917709467;0.858541893;;;;;;;;;;;;
METALLIC;metallic;1346;3969;7.20489251;['metallic_JJ', 'metallic_NN'];Category;Abstract;-1.560097152;10.02165033;4451.2171;0.831882481;0.984630033;4.03;;0.631578947;0.947368421;1.947368421;0.157894737;0.631578947;3.684210526;Visual;4.32;5.17;5.26
MILD;mild;827;13864;6.717804695;['mild_JJ', 'mild_NN'];Weak;Evaluative;-4.06731242;10.7243695;1298.58984;0.694504897;0.955386289;2.48;321.2;1.4;2.8;0.95;1.75;1.55;1.1;Gustatory;2.39;5.67;5.9
MILD;mildness;14;115;2.63905733;['mildness_NN'];Weak;Evaluative;-3.038135129;16.6087581;27.44903555;0.76101741;0.63601741;2;;1.4;2.066666667;0.666666667;1.466666667;1.333333333;1.466666667;Gustatory;;;
MILKY;milk;297;37910;5.693732139;['milk_NN', 'milk_JJ'];Source;Source;-6.995971715;12.2017939;-136.327149;0.433079434;0.10663765;4.92;654.3;0.833333333;4.666666667;1.833333333;1.055555556;1.944444444;4.111111111;Gustatory;2.33;6.31;6.74
MILKY;milky;438;3025;6.08221891;['milky_JJ'];Source/Abstract;Source;-2.787932367;11.64132596;1072.929278;0.773939064;0.948993471;3.52;;0.444444444;2;1.055555556;0.333333333;0.833333333;3.388888889;Visual;3.7;5.37;5
MIMOSA;mimosa;318;445;5.762051383;['mimosa_NN', 'mimosa_JJ'];Source;Source;-0.484778571;12.10323007;1282.097803;0.872143634;0.955114255;4.62;;0.333333333;3.866666667;1.6;1;2.533333333;3.933333333;Visual;;;
MIMOSA;mimose;11;11;2.397895273;['mimose_NN'];Source;Source;0;16.9566814;39.53964985;0.885065288;0.671517954;;;;;;;;;;;;
MINERAL;mineral;378;11206;5.934894196;['mineral_NN', 'mineral_JJ'];Category;Abstract;-4.889741353;11.8538706;377.4979822;0.633977149;0.902203482;4.41;;0.4;1.533333333;2.133333333;0.466666667;0.8;3.533333333;Visual;2.86;4.67;6.05
MINERAL;mineralic;45;1;3.80666249;['mineralic_JJ', 'mineralic_NN'];Category;Abstract;5.491853096;14.92425993;385.3979751;0.991838955;0.903563656;;;;;;;;;;;;
MINTY;mint;1687;7160;7.430707083;['mint_NN', 'mint_JJ'];Source;Source;-2.085499614;9.695868763;4966.935582;0.807671382;0.986534276;4.54;575.2666667;0.058823529;4.705882353;1.176470588;0.470588235;3.823529412;2.705882353;Gustatory;4.9;6.62;6.55
MINTY;mintiness;11;4;2.397895273;['mintiness_NN'];Source;Source;1.459431619;16.9566814;48.64405805;0.914853101;0.69382481;;;;;;;;;;;;
MINTY;minty;854;386;6.749931194;['minty_NN', 'minty_JJ'];Source;Source;1.145635222;10.67802076;4419.654791;0.909276387;0.984494015;4.11;;0.058823529;4.941176471;0.470588235;1.117647059;3.588235294;0.823529412;Gustatory;3.19;5.09;7
MIXED;mix;1146;27511;7.044032897;['mix_NN'];Abstract;Abstract;-4.585329632;10.25372169;1389.944123;0.65968444;0.956746464;3.82;371;1.388888889;0.833333333;1.777777778;0;0.5;3.111111111;Visual;2.86;5.56;5.71
MIXED;mixed;431;23166;6.06610809;['mixed_JJ'];Abstract;Abstract;-5.748177281;11.66456896;175.4445059;0.559847661;0.841539717;3.03;;0.526315789;1;0.473684211;0.684210526;0.368421053;3;Visual;;;
MIXED;mixing;41;2597;3.713572067;['mixing_NN'];Abstract;Abstract;-5.985078294;15.05856102;10.52443416;0.536860718;0.570457018;;;;;;;;;;;;
MIXED;mixture;382;24597;5.945420609;['mixture_NN'];Abstract;Abstract;-6.008765918;11.83868419;86.76740374;0.53468444;0.767274211;3.79;;0.941176471;1.705882353;1.411764706;0;1.882352941;3.823529412;Visual;3.52;6;5.9
MODERATE;moderate;3186;25236;8.06652149;['moderate_JJ', 'moderate_NN'];Moderate;Evaluative;-2.985665084;8.77858247;7398.944471;0.763329706;0.990342764;1.97;;1.75;0.1875;0.125;0.3125;0.1875;1.8125;Visual;4;5.53;5.52
MODERATE;moderation;29;3454;3.36729583;['moderation_NN'];Moderate;Evaluative;-6.896071372;15.55813203;-11.98763803;0.44640914;0.439744287;1.9;;1.470588235;0.352941176;0.588235294;1.529411765;0.117647059;2.647058824;Visual;3.67;5.44;5.3
MODERN;modern;2361;84716;7.766840537;['modern_JJ', 'modern_NN'];Abstract;Abstract;-5.165164525;9.210930696;1921.296697;0.611126224;0.965995647;2.31;;1.888888889;0.555555556;1.166666667;0.722222222;0.555555556;3.777777778;Visual;5.4;5.31;6.05
MODERN;modernity;16;3844;2.772588722;['modernity_NN', 'modernity_JJ'];Abstract;Abstract;-7.908392621;16.41611302;-19.59094116;0.332290533;0.394586507;;;;;;;;;;;;
MODERN;modernized;13;271;2.564949357;['modernized_JJ'];Abstract;Abstract;-4.381709323;16.7156733;20.34187446;0.673150163;0.611534276;;;;;;;;;;;;
MOSSY;moss;684;8274;6.527957918;['moss_NN', 'moss_JJ'];Source;Source;-3.596516727;10.99826051;1303.659993;0.72796518;0.955522307;4.9;565.7;0.095238095;0.19047619;2.285714286;0;1.047619048;3.380952381;Visual;;;
MOSSY;mossiness;12;1;2.48490665;['mossiness_NN'];Source;Source;3.584962501;16.83115052;96.29481508;0.956338411;0.778971708;;;;;;;;;;;;
MOSSY;mossy;1148;673;7.045776577;['mossy_NN', 'mossy_JJ'];Source;Source;0.770444232;10.2512061;5666.424526;0.902203482;0.988166485;3.65;;0.3125;0.75;2.9375;0;1.375;4.1875;Visual;;;
MUSKY;musk;5587;2523;8.628197749;['musk_NN', 'musk_JJ'];Source;Source;1.146933614;7.968254917;28976.58976;0.909548422;0.997823721;3.44;;0.2;0.3;0.2;0.4;4.2;0.25;Olfactory;2.45;4.56;4.5
MUSKY;muskiness;74;9;4.304065093;['muskiness_NN', 'muskiness_JJ'];Source;Source;3.039528364;14.20665966;468.0097159;0.945048966;0.913492927;2.73;;0.05;0.15;0;0.5;3.7;0.15;Olfactory;;;
MUSKY;musky;3232;374;8.08085642;['musky_JJ', 'musky_NN'];Source;Source;3.111317023;8.757901539;21182.36059;0.945865071;0.996599565;2.5;;0.294117647;0.176470588;0.176470588;0.352941176;4;0.588235294;Olfactory;;;
MUSTY;mustiness;24;50;3.17805383;['mustiness_NN', 'mustiness_JJ'];Abstract;Abstract;-1.058893689;15.83115052;95.14245657;0.851605005;0.777883569;3.32;;0.705882353;0.588235294;0.588235294;0.882352941;3.588235294;1.529411765;Olfactory;;;
MUSTY;musty;441;1191;6.089044875;['musty_NN', 'musty_JJ'];Abstract;Abstract;-1.433322852;11.63147818;1506.107295;0.83664309;0.960010881;3.07;;0.15;0.35;0.3;0.15;4.25;2.2;Olfactory;3.5;4.22;3.37
MYRRH;myrhh;20;1;2.995732274;['myrhh_NN'];Source;Source;4.321928095;16.09418493;162.5585874;0.976196953;0.833650707;;;;;;;;;;;;
MYRRH;myrrh;526;261;6.265301213;['myrrh_NN'];Source;Source;1.011012993;11.37719403;2669.295422;0.906964091;0.974020675;;;;;;;;;;;;
MYRRH;myrrhe;41;2;3.713572067;['myrrhe_JJ', 'myrrhe_NN'];Source;Source;4.357552005;15.05856102;318.7899305;0.977285092;0.891050054;;;;;;;;;;;;
